Date,Currency,Exchange
2024-10-19,CAD,1.32
2024-10-19,AUD,1.55
2024-10-19,EUR,0.92
2024-10-19,GBP,0.79
2024-10-20,USD,1.0
2024-10-20,CAD,1.32
2024-10-20,AUD,1.55
2024-10-20,EUR,0.92
2024-10-20,GBP,0.79
2024-10-21,USD,1.0
2024-10-21,CAD,1.32
2024-10-21,AUD,1.55
2024-10-21,EUR,0.92
2024-10-21,GBP,0.79
2024-10-22,USD,1.0
2024-10-22,CAD,1.32
2024-10-22,AUD,1.55
2024-10-22,EUR,0.92
2024-10-22,GBP,0.79
2024-10-23,USD,1.0
2024-10-23,CAD,1.32
2024-10-23,AUD,1.55
2024-10-23,EUR,0.92
2024-10-23,GBP,0.79
2024-10-24,USD,1.0
2024-10-24,CAD,1.32
2024-10-24,AUD,1.55
2024-10-24,EUR,0.92
2024-10-24,GBP,0.79
2024-10-25,USD,1.0
2024-10-25,CAD,1.32
2024-10-25,AUD,1.55
2024-10-25,EUR,0.92
2024-10-25,GBP,0.79
2024-10-26,USD,1.0
2024-10-26,CAD,1.32
2024-10-26,AUD,1.55
2024-10-26,EUR,0.92
2024-10-26,GBP,0.79
2024-10-27,USD,1.0
2024-10-27,CAD,1.32
2024-10-27,AUD,1.55
2024-10-27,EUR,0.92
2024-10-27,GBP,0.79
2024-10-28,USD,1.0
2024-10-28,CAD,1.32
2024-10-28,AUD,1.55
2024-10-28,EUR,0.92
2024-10-28,GBP,0.79
2024-10-29,USD,1.0
2024-10-29,CAD,1.32
2024-10-29,AUD,1.55
2024-10-29,EUR,0.92
2024-10-29,GBP,0.79
2024-10-30,USD,1.0
2024-10-30,CAD,1.32
2024-10-30,AUD,1.55
2024-10-30,EUR,0.92
2024-10-30,GBP,0.79
2024-10-31,USD,1.0
2024-10-31,CAD,1.32
2024-10-31,AUD,1.55
2024-10-31,EUR,0.92
2024-10-31,GBP,0.79
2024-11-01,USD,1.0
2024-11-01,CAD,1.32
2024-11-01,AUD,1.55
2024-11-01,EUR,0.92
2024-11-01,GBP,0.79
2024-11-02,USD,1.0
2024-11-02,CAD,1.32
2024-11-02,AUD,1.55
2024-11-02,EUR,0.92
2024-11-02,GBP,0.79
2024-11-03,USD,1.0
2024-11-03,CAD,1.32
2024-11-03,AUD,1.55
2024-11-03,EUR,0.92
2024-11-03,GBP,0.79
2024-11-04,USD,1.0
2024-11-04,CAD,1.32
2024-11-04,AUD,1.55
2024-11-04,EUR,0.92
2024-11-04,GBP,0.79
2024-11-05,USD,1.0
2024-11-05,CAD,1.32
2024-11-05,AUD,1.55
2024-11-05,EUR,0.92
2024-11-05,GBP,0.79
2024-11-06,USD,1.0
2024-11-06,CAD,1.32
2024-11-06,AUD,1.55
2024-11-06,EUR,0.92
2024-11-06,GBP,0.79
2024-11-07,USD,1.0
2024-11-07,CAD,1.32
2024-11-07,AUD,1.55
2024-11-07,EUR,0.92
2024-11-07,GBP,0.79
2024-11-08,USD,1.0
2024-11-08,CAD,1.32
2024-11-08,AUD,1.55
2024-11-08,EUR,0.92
2024-11-08,GBP,0.79
2024-11-09,USD,1.0
2024-11-09,CAD,1.32
2024-11-09,AUD,1.55
2024-11-09,EUR,0.92
2024-11-09,GBP,0.79
2024-11-10,USD,1.0
2024-11-10,CAD,1.32
2024-11-10,AUD,1.55
2024-11-10,EUR,0.92
2024-11-10,GBP,0.79
2024-11-11,USD,1.0
2024-11-11,CAD,1.32
2024-11-11,AUD,1.55
2024-11-11,EUR,0.92
2024-11-11,GBP,0.79
2024-11-12,USD,1.0
2024-11-12,CAD,1.32
2024-11-12,AUD,1.55
2024-11-12,EUR,0.92
2024-11-12,GBP,0.79
2024-11-13,USD,1.0
2024-11-13,CAD,1.32
2024-11-13,AUD,1.55
2024-11-13,EUR,0.92
2024-11-13,GBP,0.79
2024-11-14,USD,1.0
2024-11-14,CAD,1.32
2024-11-14,AUD,1.55
2024-11-14,EUR,0.92
2024-11-14,GBP,0.79
2024-11-15,USD,1.0
2024-11-15,CAD,1.32
2024-11-15,AUD,1.55
2024-11-15,EUR,0.92
2024-11-15,GBP,0.79
2024-11-16,USD,1.0
2024-11-16,CAD,1.32
2024-11-16,AUD,1.55
2024-11-16,EUR,0.92
2024-11-16,GBP,0.79
2024-11-17,USD,1.0
2024-11-17,CAD,1.32
2024-11-17,AUD,1.55
2024-11-17,EUR,0.92
2024-11-17,GBP,0.79
2024-11-18,USD,1.0
2024-11-18,CAD,1.32
2024-11-18,AUD,1.55
2024-11-18,EUR,0.92
2024-11-18,GBP,0.79
2024-11-19,USD,1.0
2024-11-19,CAD,1.32
2024-11-19,AUD,1.55
2024-11-19,EUR,0.92
2024-11-19,GBP,0.79
2024-11-20,USD,1.0
2024-11-20,CAD,1.32
2024-11-20,AUD,1.55
2024-11-20,EUR,0.92
2024-11-20,GBP,0.79
2024-11-21,USD,1.0
2024-11-21,CAD,1.32
2024-11-21,AUD,1.55
2024-11-21,EUR,0.92
2024-11-21,GBP,0.79
2024-11-22,USD,1.0
2024-11-22,CAD,1.32
2024-11-22,AUD,1.55
2024-11-22,EUR,0.92
2024-11-22,GBP,0.79
2024-11-23,USD,1.0
2024-11-23,CAD,1.32
2024-11-23,AUD,1.55
2024-11-23,EUR,0.92
2024-11-23,GBP,0.79
2024-11-24,USD,1.0
2024-11-24,CAD,1.32
2024-11-24,AUD,1.55
2024-11-24,EUR,0.92
2024-11-24,GBP,0.79
2024-11-25,USD,1.0
2024-11-25,CAD,1.32
2024-11-25,AUD,1.55
2024-11-25,EUR,0.92
2024-11-25,GBP,0.79
2024-11-26,USD,1.0
2024-11-26,CAD,1.32
2024-11-26,AUD,1.55
2024-11-26,EUR,0.92
2024-11-26,GBP,0.79
2024-11-27,USD,1.0
2024-11-27,CAD,1.32
2024-11-27,AUD,1.55
2024-11-27,EUR,0.92
2024-11-27,GBP,0.79
2024-11-28,USD,1.0
2024-11-28,CAD,1.32
2024-11-28,AUD,1.55
2024-11-28,EUR,0.92
2024-11-28,GBP,0.79
2024-11-29,USD,1.0
2024-11-29,CAD,1.32
2024-11-29,AUD,1.55
2024-11-29,EUR,0.92
2024-11-29,GBP,0.79
2024-11-30,USD,1.0
2024-11-30,CAD,1.32
2024-11-30,AUD,1.55
2024-11-30,EUR,0.92
2024-11-30,GBP,0.79
2024-12-01,USD,1.0
2024-12-01,CAD,1.32
2024-12-01,AUD,1.55
2024-12-01,EUR,0.92
2024-12-01,GBP,0.79
2024-12-02,USD,1.0
2024-12-02,CAD,1.32
2024-12-02,AUD,1.55
2024-12-02,EUR,0.92
2024-12-02,GBP,0.79
2024-12-03,USD,1.0
2024-12-03,CAD,1.32
2024-12-03,AUD,1.55
2024-12-03,EUR,0.92
2024-12-03,GBP,0.79
2024-12-04,USD,1.0
2024-12-04,CAD,1.32
2024-12-04,AUD,1.55
2024-12-04,EUR,0.92
2024-12-04,GBP,0.79
2024-12-05,USD,1.0
2024-12-05,CAD,1.32
2024-12-05,AUD,1.55
2024-12-05,EUR,0.92
2024-12-05,GBP,0.79
2024-12-06,USD,1.0
2024-12-06,CAD,1.32
2024-12-06,AUD,1.55
2024-12-06,EUR,0.92
2024-12-06,GBP,0.79
2024-12-07,USD,1.0
2024-12-07,CAD,1.32
2024-12-07,AUD,1.55
2024-12-07,EUR,0.92
2024-12-07,GBP,0.79
2024-12-08,USD,1.0
2024-12-08,CAD,1.32
2024-12-08,AUD,1.55
2024-12-08,EUR,0.92
2024-12-08,GBP,0.79
2024-12-09,USD,1.0
2024-12-09,CAD,1.32
2024-12-09,AUD,1.55
2024-12-09,EUR,0.92
2024-12-09,GBP,0.79
2024-12-10,USD,1.0
2024-12-10,CAD,1.32
2024-12-10,AUD,1.55
2024-12-10,EUR,0.92
2024-12-10,GBP,0.79
2024-12-11,USD,1.0
2024-12-11,CAD,1.32
2024-12-11,AUD,1.55
2024-12-11,EUR,0.92
2024-12-11,GBP,0.79
2024-12-12,USD,1.0
2024-12-12,CAD,1.32
2024-12-12,AUD,1.55
2024-12-12,EUR,0.92
2024-12-12,GBP,0.79
2024-12-13,USD,1.0
2024-12-13,CAD,1.32
2024-12-13,AUD,1.55
2024-12-13,EUR,0.92
2024-12-13,GBP,0.79
2024-12-14,USD,1.0
2024-12-14,CAD,1.32
2024-12-14,AUD,1.55
2024-12-14,EUR,0.92
2024-12-14,GBP,0.79
2024-12-15,USD,1.0
2024-12-15,CAD,1.32
2024-12-15,AUD,1.55
2024-12-15,EUR,0.92
2024-12-15,GBP,0.79
2024-12-16,USD,1.0
2024-12-16,CAD,1.32
2024-12-16,AUD,1.55
2024-12-16,EUR,0.92
2024-12-16,GBP,0.79
2024-12-17,USD,1.0
2024-12-17,CAD,1.32
2024-12-17,AUD,1.55
2024-12-17,EUR,0.92
2024-12-17,GBP,0.79
2024-12-18,USD,1.0
2024-12-18,CAD,1.32
2024-12-18,AUD,1.55
2024-12-18,EUR,0.92
2024-12-18,GBP,0.79
2024-12-19,USD,1.0
2024-12-19,CAD,1.32
2024-12-19,AUD,1.55
2024-12-19,EUR,0.92
2024-12-19,GBP,0.79
2024-12-20,USD,1.0
2024-12-20,CAD,1.32
2024-12-20,AUD,1.55
2024-12-20,EUR,0.92
2024-12-20,GBP,0.79
2024-12-21,USD,1.0
2024-12-21,CAD,1.32
2024-12-21,AUD,1.55
2024-12-21,EUR,0.92
2024-12-21,GBP,0.79
2024-12-22,USD,1.0
2024-12-22,CAD,1.32
2024-12-22,AUD,1.55
2024-12-22,EUR,0.92
2024-12-22,GBP,0.79
2024-12-23,USD,1.0
2024-12-23,CAD,1.32
2024-12-23,AUD,1.55
2024-12-23,EUR,0.92
2024-12-23,GBP,0.79
2024-12-24,USD,1.0
2024-12-24,CAD,1.32
2024-12-24,AUD,1.55
2024-12-24,EUR,0.92
2024-12-24,GBP,0.79
2024-12-25,USD,1.0
2024-12-25,CAD,1.32
2024-12-25,AUD,1.55
2024-12-25,EUR,0.92
2024-12-25,GBP,0.79
2024-12-26,USD,1.0
2024-12-26,CAD,1.32
2024-12-26,AUD,1.55
2024-12-26,EUR,0.92
2024-12-26,GBP,0.79
2024-12-27,USD,1.0
2024-12-27,CAD,1.32
2024-12-27,AUD,1.55
2024-12-27,EUR,0.92
2024-12-27,GBP,0.79
2024-12-28,USD,1.0
2024-12-28,CAD,1.32
2024-12-28,AUD,1.55
2024-12-28,EUR,0.92
2024-12-28,GBP,0.79
2024-12-29,USD,1.0
2024-12-29,CAD,1.32
2024-12-29,AUD,1.55
2024-12-29,EUR,0.92
2024-12-29,GBP,0.79
2024-12-30,USD,1.0
2024-12-30,CAD,1.32
2024-12-30,AUD,1.55
2024-12-30,EUR,0.92
2024-12-30,GBP,0.79
2024-12-31,USD,1.0
2024-12-31,CAD,1.32
2024-12-31,AUD,1.55
2024-12-31,EUR,0.92
2024-12-31,GBP,0.79
2025-01-01,USD,1.0
2025-01-01,CAD,1.32
2025-01-01,AUD,1.55
2025-01-01,EUR,0.92
2025-01-01,GBP,0.79
2025-01-02,USD,1.0
2025-01-02,CAD,1.32
2025-01-02,AUD,1.55
2025-01-02,EUR,0.92
2025-01-02,GBP,0.79
2025-01-03,USD,1.0
2025-01-03,CAD,1.32
2025-01-03,AUD,1.55
2025-01-03,EUR,0.92
2025-01-03,GBP,0.79
2025-01-04,USD,1.0
2025-01-04,CAD,1.32
2025-01-04,AUD,1.55
2025-01-04,EUR,0.92
2025-01-04,GBP,0.79
2025-01-05,USD,1.0
2025-01-05,CAD,1.32
2025-01-05,AUD,1.55
2025-01-05,EUR,0.92
2025-01-05,GBP,0.79
2025-01-06,USD,1.0
2025-01-06,CAD,1.32
2025-01-06,AUD,1.55
2025-01-06,EUR,0.92
2025-01-06,GBP,0.79
2025-01-07,USD,1.0
2025-01-07,CAD,1.32
2025-01-07,AUD,1.55
2025-01-07,EUR,0.92
2025-01-07,GBP,0.79
2025-01-08,USD,1.0
2025-01-08,CAD,1.32
2025-01-08,AUD,1.55
2025-01-08,EUR,0.92
2025-01-08,GBP,0.79
2025-01-09,USD,1.0
2025-01-09,CAD,1.32
2025-01-09,AUD,1.55
2025-01-09,EUR,0.92
2025-01-09,GBP,0.79
2025-01-10,USD,1.0
2025-01-10,CAD,1.32
2025-01-10,AUD,1.55
2025-01-10,EUR,0.92
2025-01-10,GBP,0.79
2025-01-11,USD,1.0
2025-01-11,CAD,1.32
2025-01-11,AUD,1.55
2025-01-11,EUR,0.92
2025-01-11,GBP,0.79
2025-01-12,USD,1.0
2025-01-12,CAD,1.32
2025-01-12,AUD,1.55
2025-01-12,EUR,0.92
2025-01-12,GBP,0.79
2025-01-13,USD,1.0
2025-01-13,CAD,1.32
2025-01-13,AUD,1.55
2025-01-13,EUR,0.92
2025-01-13,GBP,0.79
2025-01-14,USD,1.0
2025-01-14,CAD,1.32
2025-01-14,AUD,1.55
2025-01-14,EUR,0.92
2025-01-14,GBP,0.79
2025-01-15,USD,1.0
2025-01-15,CAD,1.32
2025-01-15,AUD,1.55
2025-01-15,EUR,0.92
2025-01-15,GBP,0.79
2025-01-16,USD,1.0
2025-01-16,CAD,1.32
2025-01-16,AUD,1.55
2025-01-16,EUR,0.92
2025-01-16,GBP,0.79
2025-01-17,USD,1.0
2025-01-17,CAD,1.32
2025-01-17,AUD,1.55
2025-01-17,EUR,0.92
2025-01-17,GBP,0.79
2025-01-18,USD,1.0
2025-01-18,CAD,1.32
2025-01-18,AUD,1.55
2025-01-18,EUR,0.92
2025-01-18,GBP,0.79
2025-01-19,USD,1.0
2025-01-19,CAD,1.32
2025-01-19,AUD,1.55
2025-01-19,EUR,0.92
2025-01-19,GBP,0.79
2025-01-20,USD,1.0
2025-01-20,CAD,1.32
2025-01-20,AUD,1.55
2025-01-20,EUR,0.92
2025-01-20,GBP,0.79
2025-01-21,USD,1.0
2025-01-21,CAD,1.32
2025-01-21,AUD,1.55
2025-01-21,EUR,0.92
2025-01-21,GBP,0.79
2025-01-22,USD,1.0
2025-01-22,CAD,1.32
2025-01-22,AUD,1.55
2025-01-22,EUR,0.92
2025-01-22,GBP,0.79
2025-01-23,USD,1.0
2025-01-23,CAD,1.32
2025-01-23,AUD,1.55
2025-01-23,EUR,0.92
2025-01-23,GBP,0.79
2025-01-24,USD,1.0
2025-01-24,CAD,1.32
2025-01-24,AUD,1.55
2025-01-24,EUR,0.92
2025-01-24,GBP,0.79
2025-01-25,USD,1.0
2025-01-25,CAD,1.32
2025-01-25,AUD,1.55
2025-01-25,EUR,0.92
2025-01-25,GBP,0.79
2025-01-26,USD,1.0
2025-01-26,CAD,1.32
2025-01-26,AUD,1.55
2025-01-26,EUR,0.92
2025-01-26,GBP,0.79
2025-01-27,USD,1.0
2025-01-27,CAD,1.32
2025-01-27,AUD,1.55
2025-01-27,EUR,0.92
2025-01-27,GBP,0.79
2025-01-28,USD,1.0
2025-01-28,CAD,1.32
2025-01-28,AUD,1.55
2025-01-28,EUR,0.92
2025-01-28,GBP,0.79
2025-01-29,USD,1.0
2025-01-29,CAD,1.32
2025-01-29,AUD,1.55
2025-01-29,EUR,0.92
2025-01-29,GBP,0.79
2025-01-30,USD,1.0
2025-01-30,CAD,1.32
2025-01-30,AUD,1.55
2025-01-30,EUR,0.92
2025-01-30,GBP,0.79
2025-01-31,USD,1.0
2025-01-31,CAD,1.32
2025-01-31,AUD,1.55
2025-01-31,EUR,0.92
2025-01-31,GBP,0.79
2025-02-01,USD,1.0
2025-02-01,CAD,1.32
2025-02-01,AUD,1.55
2025-02-01,EUR,0.92
2025-02-01,GBP,0.79
2025-02-02,USD,1.0
2025-02-02,CAD,1.32
2025-02-02,AUD,1.55
2025-02-02,EUR,0.92
2025-02-02,GBP,0.79
2025-02-03,USD,1.0
2025-02-03,CAD,1.32
2025-02-03,AUD,1.55
2025-02-03,EUR,0.92
2025-02-03,GBP,0.79
2025-02-04,USD,1.0
2025-02-04,CAD,1.32
2025-02-04,AUD,1.55
2025-02-04,EUR,0.92
2025-02-04,GBP,0.79
2025-02-05,USD,1.0
2025-02-05,CAD,1.32
2025-02-05,AUD,1.55
2025-02-05,EUR,0.92
2025-02-05,GBP,0.79
2025-02-06,USD,1.0
2025-02-06,CAD,1.32
2025-02-06,AUD,1.55
2025-02-06,EUR,0.92
2025-02-06,GBP,0.79
2025-02-07,USD,1.0
2025-02-07,CAD,1.32
2025-02-07,AUD,1.55
2025-02-07,EUR,0.92
2025-02-07,GBP,0.79
2025-02-08,USD,1.0
2025-02-08,CAD,1.32
2025-02-08,AUD,1.55
2025-02-08,EUR,0.92
2025-02-08,GBP,0.79
2025-02-09,USD,1.0
2025-02-09,CAD,1.32
2025-02-09,AUD,1.55
2025-02-09,EUR,0.92
2025-02-09,GBP,0.79
2025-02-10,USD,1.0
2025-02-10,CAD,1.32
2025-02-10,AUD,1.55
2025-02-10,EUR,0.92
2025-02-10,GBP,0.79
2025-02-11,USD,1.0
2025-02-11,CAD,1.32
2025-02-11,AUD,1.55
2025-02-11,EUR,0.92
2025-02-11,GBP,0.79
2025-02-12,USD,1.0
2025-02-12,CAD,1.32
2025-02-12,AUD,1.55
2025-02-12,EUR,0.92
2025-02-12,GBP,0.79
2025-02-13,USD,1.0
2025-02-13,CAD,1.32
2025-02-13,AUD,1.55
2025-02-13,EUR,0.92
2025-02-13,GBP,0.79
2025-02-14,USD,1.0
2025-02-14,CAD,1.32
2025-02-14,AUD,1.55
2025-02-14,EUR,0.92
2025-02-14,GBP,0.79
2025-02-15,USD,1.0
2025-02-15,CAD,1.32
2025-02-15,AUD,1.55
2025-02-15,EUR,0.92
2025-02-15,GBP,0.79
2025-02-16,USD,1.0
2025-02-16,CAD,1.32
2025-02-16,AUD,1.55
2025-02-16,EUR,0.92
2025-02-16,GBP,0.79
2025-02-17,USD,1.0
2025-02-17,CAD,1.32
2025-02-17,AUD,1.55
2025-02-17,EUR,0.92
2025-02-17,GBP,0.79
2025-02-18,USD,1.0
2025-02-18,CAD,1.32
2025-02-18,AUD,1.55
2025-02-18,EUR,0.92
2025-02-18,GBP,0.79
2025-02-19,USD,1.0
2025-02-19,CAD,1.32
2025-02-19,AUD,1.55
2025-02-19,EUR,0.92
2025-02-19,GBP,0.79
2025-02-20,USD,1.0
2025-02-20,CAD,1.32
2025-02-20,AUD,1.55
2025-02-20,EUR,0.92
2025-02-20,GBP,0.79
2025-02-21,USD,1.0
2025-02-21,CAD,1.32
2025-02-21,AUD,1.55
2025-02-21,EUR,0.92
2025-02-21,GBP,0.79
2025-02-22,USD,1.0
2025-02-22,CAD,1.32
2025-02-22,AUD,1.55
2025-02-22,EUR,0.92
2025-02-22,GBP,0.79
2025-02-23,USD,1.0
2025-02-23,CAD,1.32
2025-02-23,AUD,1.55
2025-02-23,EUR,0.92
2025-02-23,GBP,0.79
2025-02-24,USD,1.0
2025-02-24,CAD,1.32
2025-02-24,AUD,1.55
2025-02-24,EUR,0.92
2025-02-24,GBP,0.79
2025-02-25,USD,1.0
2025-02-25,CAD,1.32
2025-02-25,AUD,1.55
2025-02-25,EUR,0.92
2025-02-25,GBP,0.79
2025-02-26,USD,1.0
2025-02-26,CAD,1.32
2025-02-26,AUD,1.55
2025-02-26,EUR,0.92
2025-02-26,GBP,0.79
2025-02-27,USD,1.0
2025-02-27,CAD,1.32
2025-02-27,AUD,1.55
2025-02-27,EUR,0.92
2025-02-27,GBP,0.79
2025-02-28,USD,1.0
2025-02-28,CAD,1.32
2025-02-28,AUD,1.55
2025-02-28,EUR,0.92
2025-02-28,GBP,0.79
2025-03-01,USD,1.0
2025-03-01,CAD,1.32
2025-03-01,AUD,1.55
2025-03-01,EUR,0.92
2025-03-01,GBP,0.79
2025-03-02,USD,1.0
2025-03-02,CAD,1.32
2025-03-02,AUD,1.55
2025-03-02,EUR,0.92
2025-03-02,GBP,0.79
2025-03-03,USD,1.0
2025-03-03,CAD,1.32
2025-03-03,AUD,1.55
2025-03-03,EUR,0.92
2025-03-03,GBP,0.79
2025-03-04,USD,1.0
2025-03-04,CAD,1.32
2025-03-04,AUD,1.55
2025-03-04,EUR,0.92
2025-03-04,GBP,0.79
2025-03-05,USD,1.0
2025-03-05,CAD,1.32
2025-03-05,AUD,1.55
2025-03-05,EUR,0.92
2025-03-05,GBP,0.79
2025-03-06,USD,1.0
2025-03-06,CAD,1.32
2025-03-06,AUD,1.55
2025-03-06,EUR,0.92
2025-03-06,GBP,0.79
2025-03-07,USD,1.0
2025-03-07,CAD,1.32
2025-03-07,AUD,1.55
2025-03-07,EUR,0.92
2025-03-07,GBP,0.79
2025-03-08,USD,1.0
2025-03-08,CAD,1.32
2025-03-08,AUD,1.55
2025-03-08,EUR,0.92
2025-03-08,GBP,0.79
2025-03-09,USD,1.0
2025-03-09,CAD,1.32
2025-03-09,AUD,1.55
2025-03-09,EUR,0.92
2025-03-09,GBP,0.79
2025-03-10,USD,1.0
2025-03-10,CAD,1.32
2025-03-10,AUD,1.55
2025-03-10,EUR,0.92
2025-03-10,GBP,0.79
2025-03-11,USD,1.0
2025-03-11,CAD,1.32
2025-03-11,AUD,1.55
2025-03-11,EUR,0.92
2025-03-11,GBP,0.79
2025-03-12,USD,1.0
2025-03-12,CAD,1.32
2025-03-12,AUD,1.55
2025-03-12,EUR,0.92
2025-03-12,GBP,0.79
2025-03-13,USD,1.0
2025-03-13,CAD,1.32
2025-03-13,AUD,1.55
2025-03-13,EUR,0.92
2025-03-13,GBP,0.79
2025-03-14,USD,1.0
2025-03-14,CAD,1.32
